,bullishHorn,bearHorn,bullishHigh,bearHigh,bullishLow,bearLow,bullishHarami,bearHarami,is_EMA8_above_EMA24,is_EMA8_above_EMA48,is_EMA24_above_EMA48,is_price_above_EMA8,is_price_above_EMA24,is_price_above_EMA48,%Distance_price_EMA8,%Distance_price_EMA24,%Distance_price_EMA48,Dif_price_EMA8,Dif_price_EMA24,Dif_price_EMA48,target
662,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.7842836193841234,2.928302110185866,6.061368868110028,0.16100554076803064,-0.6241424841308252,-1.3350175574213026,0
663,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6089370831220275,2.7003639264783446,5.828385647090277,0.1252265317084671,-0.5742110854003606,-1.2805270448734944,0
664,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.019766085196477313,3.0113820061955807,6.1303356110879434,0.004065080217696249,-0.6386741985683315,-1.3433626756949835,1
665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5148449772817962,3.387720516626976,6.510909982034147,-0.10572715983068193,-0.7163802626828648,-1.4228172603604925,0
666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.3143371174440561,4.175962396920863,7.321326766568059,-0.26889890209053036,-0.8798698416682349,-1.5949471681008802,0
667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8763679485646956,1.6610688577384183,4.830925052911738,0.17974529837403352,-0.3494802543347788,-1.050255446953905,0
668,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.057627994625077,1.0919460290332017,4.2000359003758305,0.21757967651313592,-0.22952183398799875,-0.9114695103435437,0
669,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04696359338333345,2.0147973169910247,5.05603805140771,-0.009660251600895009,-0.42276008726895853,-1.0948789180846248,1
670,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.205617337638448,4.36934629458343,7.39764788388949,-0.45084686235625426,-0.9133392802874418,-1.5969246765301506,0
671,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.6470947002287406,3.9452629721674923,7.0277902611265715,-0.33510311516597113,-0.8218721378644425,-1.5125604040187106,0
672,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.2472734664794438,3.5966926328386775,6.715511242301564,-0.25285797846242275,-0.7469223668352925,-1.4412314079363178,0
673,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.8692767480821,1.1837158213872359,4.30397526693806,0.17666601675144733,-0.24556857748846994,-0.921997472918509,0
674,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7510294865120128,1.0011958031618642,4.045704543901999,0.1529624574733468,-0.20752309128939572,-0.8651812495340785,1
675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.1380171786850963,2.9258696410376817,5.9137911520675255,-0.23102919974295233,-0.6049212439862437,-1.2615003822061581,0
676,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.1571230282537333,3.0111523505834854,6.002463779576294,-0.23413382202229727,-0.6209275444673459,-1.2771534278303953,0
677,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.2116760178812989,3.1357060039282723,6.134078636910527,-0.24432630601734218,-0.6448533409099575,-1.3017594103679286,1
678,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.2873212088865853,5.59614092227158,8.627150939096607,-0.6566982380134903,-1.1452650736371623,-1.8241365772916893,1
679,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.8046812551889877,6.579459140026696,9.721357013834384,-0.7518764073438255,-1.3388438677461885,-2.0470289618920283,1
680,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.626098493783527,6.8166528081389055,10.096587897287142,-0.7092372057118652,-1.378936358326495,-2.116946147120924,1
681,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4504616105160895,6.995812067094629,10.41666292574067,-0.6682956044425659,-1.4066214496603777,-2.1744177329527226,1
682,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.260917140611457,8.23340570278349,11.796520979767848,-0.8153410256775508,-1.6436917336875467,-2.4501557846689366,1
683,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.555083067350069,10.105189336351938,13.843690587891038,-1.0463763533047654,-1.999796394992547,-2.8585167730497965,0
684,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.3962246366611293,7.156064226900256,11.147989691158811,-0.4482927192370383,-1.4074126833931402,-2.2910262925171487,1
685,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.285278729687405,9.324922778117918,13.429657306773567,-0.7920054482954733,-1.81921966872169,-2.7442497091490985,0
686,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.7849816049589853,6.874968809700905,11.197833066273304,-0.3282264597853697,-1.3332820952239572,-2.2773415577552605,0
687,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5856429975162571,5.449328370839332,9.886083906834488,-0.107509468721954,-1.0518195276060425,-2.002143943153005,0
688,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.897977948749296,3.4987495714513828,7.994085293805073,0.16527041321625546,-0.6732739653975628,-1.613485006697779,0
689,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.0387909159645865,1.691448578596036,6.16317532470506,0.3774325436126418,-0.3250120481657568,-1.240689700301953,1
690,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7857019808340721,2.4711367094889,6.836758112937171,0.14578086725427752,-0.47381108431249785,-1.372294202330444,1
691,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0689205376900262,4.208072366215124,8.49979715987899,-0.1977259921355632,-0.8039061975674962,-1.6999556634598143,0
692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45354470798968777,3.448316352065781,7.746685805339686,-0.083786882772106,-0.6567937017620977,-1.5442431874002267,1
693,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6064160467316431,3.472718791120808,7.744638183914115,-0.1118342421560854,-0.659450205621134,-1.5387638736287883,1
694,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.3714413223631795,2.230259112253019,6.480834985543897,0.06857336721193619,-0.42269418917144463,-1.2841204502153651,0
695,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.04814689463084695,2.4453624641051177,6.622192479657488,-0.008887381057384403,-0.4624786540377315,-1.30844206449229,0
696,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.4314229808062322,0.5474143371201199,4.662036459210442,0.26530981473314696,-0.10348036171471264,-0.9193219802272949,0
697,0,0,1,0,0,0,0,0,0,0,0,1,1,1,5.1895947143275425,4.298412514460054,0.34374045123692015,0.9763520781257782,0.8155980672224601,0.0677932026391268,1
698,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2.4889032866978495,2.1564921009083617,1.4706936128171453,0.47160717187560763,0.40995022184466734,-0.2898718260400166,1
699,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1.3558803471891274,1.3049539002588995,2.093841207192526,0.25791668923658406,0.24835420409709386,-0.4123260372220585,1
700,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0.603760658491138,0.6684229300795412,2.54692917926087,0.11504631385067654,0.12728586776932715,-0.5010066071313624,1
701,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.061048027854737584,0.013112784799194213,3.0809035128077844,-0.01163064478280873,-0.002497001652219666,-0.6052512354117141,0
702,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2.022820870605624,2.446682278933703,0.46515828807329046,0.3876206096133714,0.4669027584799572,-0.09136342988470503,1
703,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0.6385956844774944,1.14097986309201,1.570423289358685,0.12259380747706672,0.21795053780155982,-0.30824655519553446,1
704,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.372352150168095,1.1669505592471419,3.7602373119054797,-0.26242703862894956,-0.22268550522256803,-0.7368895529426567,1
705,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.179054534519672,2.380214369596121,4.938649476192957,-0.4141099189336259,-0.45327066480476574,-0.9657920201694843,1
706,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7857386185895512,2.2909741713749296,4.845138053057247,-0.33764104805948847,-0.43540901162038637,-0.945555611182975,0
707,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.19608425842222496,0.7043164489429325,3.226459792836402,-0.03705414849071431,-0.1337762906907578,-0.6287982392979572,1
708,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.891340023593444,2.6885927408651034,5.173252378752108,-0.3554865599372192,-0.5094741874354973,-1.0059901478980358,1
709,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6185054061084885,4.970958318300433,7.5015709982651195,-0.673156213284507,-0.9379162524406581,-1.4541129990042414,0
710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6514995913126025,3.2169750185615604,5.824260199760391,-0.30578816588794666,-0.6052829522454068,-1.1261900194530448,0
711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5713254832853386,2.132324284528874,4.752832889450949,-0.10561301791284805,-0.4004603160657787,-0.9171618553937364,0
712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6137376421123758,2.1617426486262987,4.76731510081123,-0.11325456948776846,-0.4052234907805179,-0.9180940245613378,1
713,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.8782793952035606,3.6197737841093742,6.2328420580302835,-0.34475355404604,-0.6764056115180743,-1.197151411313932,0
714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3815665696476171,3.240831947071627,5.893304772918725,-0.2525860975913652,-0.6038931625966271,-1.1291044149337743,1
715,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.1878837037866816,5.426296758836677,8.133960163415525,-0.5775669647932844,-1.0063817095889007,-1.553018520446681,0
716,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.3963608671095778,1.6710583684265843,4.444445467329383,0.07189236071633331,-0.3094711728217874,-0.8469769481835492,0
717,0,0,1,0,0,0,0,0,0,0,0,1,1,1,5.411870347228084,4.456261841941741,1.8257631162487686,0.9970273916682579,0.8284865210039563,0.3482057843953754,1
718,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2.460876662736487,2.0671557391328546,0.3108246749762663,0.4565768601864235,0.3850075993236395,-0.05927200272280331,1
719,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.06947803640497269,0.2717046046751952,2.5140229393573814,0.012893113478327223,-0.05059300862225413,-0.47889355363207997,0
720,0,0,1,0,0,0,0,0,1,0,0,1,1,1,2.63267080060886,2.806441373560715,0.7103094429187016,0.49225019937203385,0.5238544320675267,0.1353469995773935,1
721,0,0,0,0,1,0,0,0,1,0,0,1,1,1,3.7947273528398275,4.682130104899128,2.842432813835808,0.7173057106226928,0.8775460775021209,0.5422716118395421,1
722,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0.35886322096741985,1.213832557103195,0.4411606705681409,0.06790444159542375,0.2277423913019483,-0.08414763762329613,0
723,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.5850488756151992,0.08699254414681999,1.480114970010467,-0.11051876764800284,0.01632299999779363,-0.28214161159785434,1
724,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.295013638313423,4.447947201759534,6.0646404165253545,-0.8015145970595583,-0.831382840002032,-1.1530746070428393,1
725,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.542780324486086,4.305049533901374,6.034354004947933,-0.6545113532685463,-0.8016722128018685,-1.144377684306395,0
726,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4405471001793706,1.2447273464886286,3.010104739606123,-0.08128660809775923,-0.23153843577771838,-0.5701173706612366,0
727,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3852243096365828,1.1958496691567657,2.941563723382983,-0.07100069518714847,-0.22221536091550576,-0.5564391106342477,1
728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29987561722315736,1.101235225047842,2.824891570823353,-0.05522276292333572,-0.20443813204226302,-0.5337273102001951,1
729,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3.2420062202958055,3.0917695431131857,1.503134621258483,0.6026045177262951,0.5755169185211209,0.2841799269508378,0
730,0,0,0,0,0,0,1,0,1,0,0,1,1,1,3.5316700224166864,4.065600875840901,2.7070311763270145,0.6631368471204517,0.7594755650394305,0.5123766646263128,0
731,1,0,0,0,0,0,0,0,1,0,0,1,1,1,3.0513946938118885,4.119535951461932,2.9981213713131356,0.5779953255381294,0.7723175198362746,0.5681980252538104,1
732,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1.7079554034713056,2.9969786229840234,2.0641465727461408,0.32510747541854457,0.5633321182493702,0.3915368813659015,0
733,0,0,1,0,0,0,0,0,1,1,0,1,1,1,2.7771799643456823,4.501544728294237,3.7941821522277803,0.5328613697699787,0.8494655487894178,0.7208619066162747,1
734,0,0,0,0,0,0,1,0,1,1,0,1,1,1,5.320804769164716,7.985838537566483,7.653163662989953,1.036669954265541,1.5175083048862632,1.4587859104278564,1
735,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1.100996721627392,3.655795331379668,3.511122614873032,0.2151877422065347,0.6969076404953647,0.6702640365328456,0
736,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1.6050336919477175,4.264414714731352,4.3145502908376105,0.3151460217161919,0.8159550292557327,0.8251512187151775,1
737,0,0,1,0,0,0,0,0,1,1,1,1,1,1,2.0679229822123286,4.911910205965545,5.180231523075865,0.408446905779261,0.943878626915275,0.9929001485635389,1
738,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1.6010272062651765,4.501269524116056,4.9583097496986674,0.31768092671720183,0.8683683367620532,0.9523736118874773,1
739,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0.46067768615684646,3.17857666229426,3.7511794318389757,0.09152960966893531,0.61489886982109,0.7216644848716669,1
740,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0.7393510207959431,1.590484521068485,2.199986420213443,-0.14658808136860557,0.3081069602353992,0.4236373630401715,1
741,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1.6023074897690186,0.22842172618762982,0.8148156938879307,-0.3162351743978036,0.0442584034165705,0.15695828699772107,0
742,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0.616786267777085,0.9690435948956132,1.5772024727521345,-0.12151624675384909,0.18791773114324428,0.3040212140590377,1
743,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0.04546982244695837,1.4116476248935608,2.0583885773934125,-0.00895708080854618,0.27408431265178734,0.39712238899540964,1
744,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0.9857305024139875,0.1614817706689204,0.7809055371983412,-0.19363328507331445,0.031357567639641815,0.150709230260901,0
745,0,0,1,0,0,0,0,0,1,1,1,1,1,1,5.9792294858318185,8.284694056112112,9.310180235206785,1.194951889387422,1.6204489622284726,1.8039455882094373,1
746,0,0,0,1,0,0,0,0,1,1,1,1,1,1,3.7536235098716477,6.549614162873123,7.815018684614041,0.7582959139679986,1.288413045250195,1.519294747874362,0
747,0,0,1,0,0,0,0,0,1,1,1,1,1,1,5.972836787323827,9.776787208381121,11.485421220881081,1.2275634886417777,1.9397400016301773,2.2438133295937774,0
748,0,0,0,0,1,0,0,0,1,1,1,1,1,1,6.527209193579235,11.339350410945615,13.540342094589887,1.3669938244991577,2.2721608014997585,2.660596458998114,1
749,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0.2713392788664991,3.8080593204872932,5.943260541514872,-0.056782580945096583,0.7655879373797809,1.1707761953655442,1
750,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0.5836796184794101,3.037758002673926,5.202222258161738,-0.1219420074017421,0.6123409023893949,1.0270710445342957,1
751,0,0,0,0,0,1,0,0,1,1,1,0,0,1,3.9224766462133998,1.405879490876785,0.520075159479371,-0.8103993390902424,-0.283046369801756,0.10270079781861341,1
752,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1.7038195771230524,0.35153993421115737,2.245324791371187,-0.3503105970701874,0.07079733978238067,0.4438150509688761,1
753,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1.4827645400677127,0.140671342531576,1.9579402522056746,-0.30357490883236693,0.02833355259978987,0.3873328039905566,0
754,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0.8580653596800699,2.5446269267571666,4.439383421812759,0.17610840424149288,0.5136668683918053,0.8798906487256346,1
755,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1.1562028421506128,2.926072715734012,4.877169115034471,0.23808431441004885,0.5921735189204611,0.9686706222470356,0
756,0,0,1,0,0,0,0,0,1,1,1,1,1,1,2.691421304781584,4.853468971090158,6.975447823161825,0.5585100223189237,0.9863996374068265,1.3895412090940944,1
757,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1.1897358816579167,3.3688718260123967,5.522112684717029,0.24773001735916367,0.6866876664142794,1.1026211597433182,0
758,0,0,0,0,0,0,1,0,1,1,1,1,1,1,5.107960913300341,8.186058907011908,10.723838586394281,1.0793455690571285,1.6805526531011346,2.1510856022027767,0
759,0,1,0,0,0,0,0,0,1,1,1,1,1,1,2.8452973660122174,6.153658497736491,8.81836563741549,0.6061576648222093,1.2701084408530434,1.7755310878271544,1
760,0,0,1,0,0,0,0,0,1,1,1,1,1,1,3.2772954635283913,6.956248341134545,9.84617127606238,0.7047892948617189,1.4444997655847978,1.9908155332219657,0
761,0,0,1,0,0,0,0,0,1,1,1,1,1,1,6.128802593019205,10.816088039455979,14.196806952875107,1.3415027848924481,2.267339784338013,2.887925103294542,0
762,0,0,1,0,0,0,0,0,1,1,1,1,1,1,6.66295892238594,12.318999710146018,16.192699008675486,1.4867243882496837,2.6103526015909715,3.3167853031600707,1
763,0,0,0,0,0,0,1,0,1,1,1,1,1,1,7.092190548601608,13.729221906939166,18.15328982404636,1.6152300797497503,2.944324393463692,3.7473246785412933,1
764,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0.12027237694404436,5.823191060099303,10.027729744331406,0.02740117313869206,1.255178441986594,2.078862446764095,1
765,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0.5902308063767713,4.486129612444712,8.66104031980665,-0.13424353200323935,0.9707641666276636,1.8021741836308678,1
766,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0.3225786888269769,4.281302402668876,8.461341742545239,-0.07330052489140826,0.9299030332974461,1.7669834006255236,0
767,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1.0806584701382551,5.563676725097584,9.86570818845861,0.24632181397335273,1.2143107906336503,2.068943261824483,0
768,1,0,0,0,0,0,0,0,1,1,1,1,1,1,4.001745797980687,9.009741147051356,13.682312201014353,0.9226947442014968,1.981965927382955,2.886129251137774,1
769,0,0,0,0,0,1,0,0,1,1,1,0,0,1,3.7410355848670562,0.15908779528916625,3.931886365403859,-0.8534596433988355,-0.034991346807679236,0.8307770368056211,1
770,0,0,0,0,0,1,0,0,1,1,1,0,0,0,6.966332372192094,4.978002188832433,1.4500409609925426,-1.5582463893102059,-1.0901920390630657,-0.3061934544925684,1
771,0,0,0,0,0,1,0,0,1,1,1,0,0,0,6.69124074581748,5.997163736976897,2.8934083678157516,-1.4686360805746048,-1.3065766759380217,-0.6102263747173566,0
772,0,0,0,1,0,0,0,0,0,1,1,0,0,0,6.1246651107404215,6.525449342580715,3.827574304582743,-1.32116139600247,-1.4136505418629817,-0.8059314206472585,1
773,0,0,0,0,0,1,0,0,0,1,1,0,0,0,5.609291751392746,6.9368220072544675,4.637114672381483,-1.1909033080019213,-1.4937584985139445,-0.97446483204941,0
774,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2.6982503778452713,4.433617338007085,2.3505707022782767,-0.5684803506681604,-0.9510578186328296,-0.4934662674759629,0
775,0,0,1,0,0,0,0,0,0,1,1,1,1,1,2.934136728257694,1.7939700425644205,3.998036635482155,0.6234041717025427,0.3854268068577973,0.8407568454822432,1
776,0,0,1,0,0,0,0,0,0,1,1,1,1,1,2.808495484193985,2.288211741349481,4.510356545097915,0.601536577990867,0.4925926623091712,0.9503177905646005,1
777,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.47700339444690426,0.09654439126157394,2.184583017957949,0.10230622732623118,0.020785249324436705,0.46071298278645756,0
778,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0.5514520897104217,0.3024044560500397,2.3205328350828904,0.11846039903151251,0.06512242937848,0.48986755491762324,0
779,0,0,1,0,0,0,0,0,1,1,1,1,1,1,3.897085829269771,4.4052475130678355,6.614547563496806,0.8465803103578438,0.9523126350281998,1.4002811241046587,1
780,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2.7585271219250127,3.7427030155368506,6.0119815753997345,0.6040069080560997,0.8117276242259415,1.2759839353656943,0
781,1,0,0,0,0,0,0,0,1,1,1,1,1,1,3.3562762496064,4.906933019549257,7.325454229778967,0.7420053729325247,1.068789414287867,1.559617244126283,1
782,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0.7092317416707344,2.2291839296193627,4.584662589319662,0.157115290058627,0.48648626114483307,0.9780002137537807,1
783,0,0,0,0,0,1,0,0,1,1,1,0,0,1,2.3429378684332343,1.4076936994379752,0.7102260667512108,-0.5155769966210677,-0.3068326397467551,0.1515512254372986,1
784,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3.338297001820395,3.0760186134906666,1.2073228561803273,-0.7276709973719413,-0.6686860285670164,-0.25749168172340475,0
785,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1.0653735529907684,1.0110279922062353,0.7755837153236157,-0.23152188684484543,-0.21959114628165466,0.1654671624285733,1
786,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4.574030524181379,5.317501647169626,3.893310549237593,-0.9811836897682156,-1.1496238545791222,-0.829245782976674,0
787,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0.5126541218741586,1.3190825319878958,0.04842921160657922,-0.10980953648639158,-0.2848539462127917,0.010315269389721493,1
788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.4491743673681623,3.610610115824288,2.477992472589194,-0.5209629728227476,-0.7772656305157675,-0.5272486191567936,1
789,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.184838355852899,5.959410873633847,5.137954061791871,-0.8796378677510255,-1.2762843800745074,-1.0908303081708013,1
790,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5.676627080220429,8.247740972008307,7.800312534582172,-1.1741627860285746,-1.7537816296685484,-1.6505923364087245,1
791,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6.021086997170199,9.394690101944034,9.331994674507689,-1.224348833577782,-1.9814790992950684,-1.9668946900246986,1
792,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.172287950017703,14.762471367300897,15.238466948723524,-2.010049092782719,-3.0741607713514654,-3.1911030700236864,1
793,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.58423495858206,15.374773076581391,16.378793360073285,-1.8433715166087836,-3.159427909643348,-3.4061600875737383,1
794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.601572415997051,12.12227561130273,13.574320809545506,-1.0604000684734984,-2.4650736768718815,-2.806724981958485,1
795,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.214160695043738,14.314453970602791,16.19278990453071,-1.3380889421460544,-2.8750677827221303,-3.325226003103033,0
796,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.364853234954403,11.870617197230803,14.168790485385511,-0.7996247327802664,-2.359862360104362,-2.892155553996787,1
797,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.661030967936883,14.526751051001423,17.19266067452491,-1.197485903273538,-2.851873371296012,-3.4839043068948747,0
798,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3963553204294783,11.510450507288468,14.592925751714297,-0.6047112581016414,-2.2373235015923356,-2.9388469882461052,0
799,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.2849739380593275,7.466561096708673,10.856105091971047,0.05078013258761516,-1.4419376214649482,-2.176240988725855,1
800,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.192658308056646,9.568331586904051,13.117483453378666,-0.3882821190985233,-1.8325826117477533,-2.6149658463288787,0
801,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.3592859419820151,8.480665449546144,12.260787715952821,-0.23977498152107657,-1.6123760028079346,-2.431497852601172,1
802,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.427349482149345,10.461161271931214,14.411623445307015,-0.5987138745163882,-1.9709859225832957,-2.8406203892296915,0
803,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0994216712486877,9.060305932672003,13.265230107045017,-0.3645552357349686,-1.6937070487766341,-2.5999828223223567,0
804,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.6292482081660755,4.762469975911314,9.187095396613577,0.2842348166505815,-0.886610484874506,-1.7936569928398107,0
805,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.5721773491925275,4.04975602450148,8.498832261412897,0.27551596850601,-0.7512816460845464,-1.6533036461932866,1
806,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.37536211336354347,5.537634711446728,9.969104475715216,-0.0657098022731013,-1.0223791143977827,-1.931127987164988,0
807,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4.708849631758175,0.585818818156191,3.923902181884298,0.8355590426764756,0.10821121475403572,-0.7588370489133602,1
808,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4.992814666844765,2.1287871235929083,2.17859820575094,0.8987681443039257,0.39395431757371213,-0.4209253326311817,1
809,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2.8658809143544244,0.8144967463491342,3.2359562605283,0.52015300112528,0.15083797216781747,-0.6243569517074548,1
810,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3.4796704499797313,2.2353317920672775,1.613588455759882,0.6378967786529941,0.41477093439439017,-0.31111789245409227,1
811,0,0,1,0,0,0,0,0,0,0,0,1,1,1,5.914073504663592,5.893519991945359,2.3302492142727482,1.1028086056189963,1.0991892596428414,0.4497440623399527,0
812,0,0,1,0,0,0,0,0,1,0,0,1,1,1,4.864941365635892,5.787386909394896,2.629774662273669,0.9199622488147732,1.0848541188714123,0.5081218557138314,0
813,0,0,1,0,0,0,0,0,1,0,0,1,1,1,5.146599977644875,6.999312800450233,4.252211479671433,0.9877484157448251,1.3200657893616992,0.8230964738479614,1
814,0,0,0,0,0,0,1,0,1,1,0,1,1,1,6.318291590541391,9.290540189258648,7.030706515987542,1.2349154344681992,1.7664605262127608,1.365010903486823,1
815,0,0,0,0,0,1,0,0,1,1,0,1,1,1,2.1550864623605723,5.1851387676128935,3.3301174606013415,0.42382311569748765,0.9903436841157394,0.647459438038382,1
816,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0.6072995738114159,3.4593431717043384,1.8606943942627772,0.11964020109804707,0.6627161893864795,0.3620529303633475,1
817,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0.19587174434929194,2.839403181713053,1.4387997308760687,0.038609045298482414,0.5452988942355574,0.2801324025934129,1
818,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3.0303301468545385,1.221439988594535,2.5639237168364652,-0.5921929647678468,-0.2343250173032878,-0.49864851179815517,1
819,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.465498319326237,2.423628941157973,3.79700601261812,-0.670594528152769,-0.4639790159190227,-0.7372751031533333,1
820,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0.3188715693086319,1.3728868255822786,0.06285736163427375,0.06175981143673681,0.26313930535449614,0.012205513301903892,0
821,1,0,0,0,0,0,0,0,1,1,0,1,1,1,5.033605899170698,7.027785388942701,6.021875993078137,0.9891465200063507,1.3552881609261362,1.1723195739834615,1
822,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1.633742404308114,0.21334269055467814,1.1223301474300253,-0.3195527066617281,-0.04113489194795861,-0.21838734740362042,1
